id	user_id	check_in	check_out	store_id	checkin_type	is_first_checkin	created_at	updated_at	so_id	checkout_type	store_type	store_name	store_address	map_in_lat	map_in_long	map_out_lat	map_out_long	check_in_date	check_in_status	check_in_address	check_out_address
173	3200	2018-07-04 11:15:08	2018-07-04 11:15:39	48	1	NULL	NULL	NULL	1	1	2	SANGEETHA MOBILE	NETHAJI ROAD	9.916787	9.916787	9.916787	9.916787	2018-07-04	1	24, Netaji Rd, Madurai Main, Madurai, Tamil Nadu 625001, India	24, Netaji Rd, Madurai Main, Madurai, Tamil Nadu 625001, India
174	1202	2018-07-04 11:15:15	2018-07-04 11:15:36	12397	1	NULL	NULL	NULL	1	1	1	SKY VISION NEXT	B BARUAH ROAD, ULUBARI, NEAR STUDIUM, PIN 781007	26.177992	26.177992	26.177992	26.177992	2018-07-04	1	74, Dr B Borooah Rd, Sarania Hills, Guwahati, Assam 781003, India	74, Dr B Borooah Rd, Sarania Hills, Guwahati, Assam 781003, India
175	3043	2018-07-04 11:15:21	2018-07-04 13:26:19	31594	1	NULL	NULL	NULL	1	4	1	BIG CMOBILES PVT LTD DWARAKANAGAR VISAKHAPATNAM	Door No 47/10/32, Guttikonda Mansion, Dwaraka Nagar, Beside Sono Vision Diamond Park	17.726732	17.726732	17.727125	17.727125	2018-07-04	1	47, Railway New Colony Rd, Dondaparthy, Railway New Colony, Visakhapatnam, Andhra Pradesh 530016, India	Rednam Regency, 2nd Ln, Sagar Nagar, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India
176	1231	2018-07-04 11:15:23	2018-07-04 14:45:19	49	1	NULL	NULL	NULL	1	1	2	KHOSLA ELETRONICS ULTADANGA	190/1 ULTADANGA MAIN ROAD,KOLKATA	22.59193	22.59193	22.59193	22.59193	2018-07-04	1	P-168/1, Bidhannagar Rd, Kankurgachi, Kolkata, West Bengal 700054, India	P-168/1, Bidhannagar Rd, Kankurgachi, Kolkata, West Bengal 700054, India
177	1802	2018-07-04 11:15:33	2018-07-04 19:16:01	11889	1	NULL	NULL	NULL	1	6	1	JWALA ELECTRICALS & HOME APPLIANCES BURARI	315 MAIN MARKET SANT NAGAR BURARIDELHI-110084	28.744715	28.744715	0	0	2018-07-04	1	110, Shanti Swaroop Tyagi Marg, Block B, Sant Nagar, Burari, Delhi, 110084, India	NA
178	3024	2018-07-04 11:15:29	2018-07-04 19:16:01	50	1	NULL	NULL	NULL	1	6	2	SONOVISION Zinna Towers	JINNAH TOWERS	16.294146	16.294146	0	0	2018-07-04	1	Jinnah Tower Center Rd, Kothapeta, Guntur, Andhra Pradesh 522001, India	NA
179	1900	2018-07-04 11:15:46	2018-07-04 11:15:50	51	1	NULL	NULL	NULL	1	4	2	Sargam India Electronic Pvt Ltd	p 20 sector 18 noida	28.502035	28.502035	28.502035	28.502035	2018-07-04	1	Wazidpur, Sector 130, Noida, Uttar Pradesh, India	Wazidpur, Sector 130, Noida, Uttar Pradesh, India
180	3010	2018-07-04 11:15:50	2018-07-04 19:16:01	52	1	NULL	NULL	NULL	1	6	2	Sonovision Zinna Towers	Zinnna towers Guntur	16.294151	16.294151	0	0	2018-07-04	1	Jinnah Tower Center Rd, Kothapeta, Guntur, Andhra Pradesh 522001, India	NA
181	783	2018-07-04 11:15:55	2018-07-04 11:16:02	53	1	NULL	NULL	NULL	1	1	2	CHANDAN ENTERPRISE	Sector 21	23.232513	23.232513	23.232513	23.232513	2018-07-04	1	165, CHH Rd, Sector 21, Gandhinagar, Gujarat 382021, India	165, CHH Rd, Sector 21, Gandhinagar, Gujarat 382021, India
182	1736	2018-07-04 11:15:57	2018-07-04 14:00:32	11752	1	NULL	NULL	NULL	1	1	1	SURAJ BUSINESS PVT LTD	Shop No-21,22 Palam Vyapar Kendra Palam Vihar Gurgaon	28.511547	28.511547	28.51156	28.51156	2018-07-04	1	71A, Carterpuri Rd, Sector 23, Gurugram, Haryana 122017, India	Ansal Plaza, Sector 1, Sector 23, Gurugram, Haryana 122017, India
183	2382	2018-07-04 11:15:54	2018-07-04 11:17:17	54	1	NULL	NULL	NULL	1	1	2	RD NAVALUR	Semmancherry	12.874883	12.874883	12.874883	12.874883	2018-07-04	1	Old Mahabalipuram Rd, Semmancheri, Chennai, Tamil Nadu 600119, India	Old Mahabalipuram Rd, Semmancheri, Chennai, Tamil Nadu 600119, India
184	1965	2018-07-04 11:16:00	2018-07-04 19:16:01	39640	1	NULL	NULL	NULL	1	6	1	MANGLA ELECTRONICS	HR 55 SOHAN LAL MARG PUL PRAHLADPUR NEW DELHI 110044	28.499554	28.499554	0	0	2018-07-04	1	263, Suraj Kund Rd, Block B, Block A, Pul Pehlad Pur, New Delhi, Haryana 110044, India	NA
185	749	2018-07-04 11:16:09	2018-07-04 19:17:01	42826	1	NULL	NULL	NULL	1	6	1	SHREE PRITAM MOBILE	B-512 JALARAM NAGAR GHB LANALYA DAIRY PANESARA SURAT 394221	21.15086	21.15086	0	0	2018-07-04	1	357, Bamroli Rd, Gujarat Housing, Karmayogi Society 1, Pandesara, Udhna, Surat, Gujarat 394210, India	NA
186	3025	2018-07-04 11:16:09	2018-07-04 11:20:45	55	1	NULL	NULL	NULL	1	2	2	Vijay Digitals Arundalpeta	Arundalpeta 2nd Line	16.300552	16.300552	16.300552	16.300552	2018-07-04	1	Khaleel Mansion, 1, 3rd Lane, Brodipet, Guntur, Andhra Pradesh 522002, India	Khaleel Mansion, 1, 3rd Lane, Brodipet, Guntur, Andhra Pradesh 522002, India
187	1690	2018-07-04 11:16:11	2018-07-04 19:17:01	12504	1	NULL	NULL	NULL	1	6	1	SHIVA ELECTRONICS SEC SIX R K PURAM	SHOP N0 78 VASANT PLACE  MKT SEC 6 R K PURAM NEW DELHI	28.565338	28.565338	0	0	2018-07-04	1	Palam Marg, Sonia Gandhi Camp, Sector 6, RK Puram, New Delhi, Delhi 110022, India	NA
188	559	2018-07-04 11:16:14	2018-07-04 11:26:21	56	1	NULL	NULL	NULL	1	1	2	KABIR TECHNOLOGIES PVT LTD ISANPUR AHMEDABAD	J/f5, a/2 arti society corner	22.9823	22.9823	22.9823	22.9823	2018-07-04	1	8D, Ashirwad Society, Rajeswari Society, Isanpur, Ahmedabad, Gujarat 382443, India	8D, Ashirwad Society, Rajeswari Society, Isanpur, Ahmedabad, Gujarat 382443, India
189	1000	2018-07-04 11:17:25	2018-07-04 19:18:02	11491	1	NULL	NULL	NULL	1	6	1	KHOSLA ELECTRONICS PVT LTD(BECK BAGAN)	37 SYAD AMIR ALI AVENUE	22.535748	22.535748	0	0	2018-07-04	1	53, Syed Amir Ali Ave, Park Circus, Ballygunge, Kolkata, West Bengal 700017, India	NA
190	3077	2018-07-04 11:16:37	2018-07-04 19:17:01	57	1	NULL	NULL	NULL	1	6	2	Sonovision Jn Road	JN ROAD	17.00735	17.00735	0	0	2018-07-04	1	Jawaharlal Nehru Rd, Gandhipuram, Rajahmundry, Andhra Pradesh 533103, India	NA
191	1741	2018-07-04 11:16:40	2018-07-04 12:13:22	39246	1	NULL	NULL	NULL	1	1	1	BHARAT ELECTROMART 	SHOP NO 134 2 OLD DELHI ROAD GURGAON HARYANA OPP TELEPHONE EXCHANGE	28.460806	28.460806	28.463364	28.463364	2018-07-04	1	245, Arya Samaj Rd, Jacobpura, Sector 12, Gurugram, Haryana 122006, India	25, Jacobpura Rd, Jacobpura, Sector-12A, Gurugram, Haryana 122006, India
192	1691	2018-07-04 11:19:12	2018-07-04 19:20:01	12015	1	NULL	NULL	NULL	1	6	1	M K ENTERPRISES MOTI BAGH	SHOP NO-10 BASURKAR MARKET MOTI BAGH 1	28.581413	28.581413	0	0	2018-07-04	1	Basrurkar Market Road, Block D, Moti Bagh, New Delhi, Delhi 110021, India	NA
193	2429	2018-07-04 11:17:02	2018-07-04 11:17:13	58	1	NULL	NULL	NULL	1	1	2	Vasanth And Co	Ullagaram	12.975849	12.975849	12.975849	12.975849	2018-07-04	1	Rajarathinam Main Rd, Union Carbide Colony, Vanuvampet, Madipakkam, Chennai, Tamil Nadu 600091, India	Rajarathinam Main Rd, Union Carbide Colony, Vanuvampet, Madipakkam, Chennai, Tamil Nadu 600091, India
194	1336	2018-07-04 11:17:05	2018-07-04 19:18:02	11494	1	NULL	NULL	NULL	1	6	1	KHOSLA ELECTRONICS PVT LTD(DALHOUSIE)	1 & B OLD COURT HOUSE CORNER	22.572706	22.572706	0	0	2018-07-04	1	13/14, Lal Bazar St, B B D Bagh(E), Kolkata, West Bengal 700001, India	NA
195	1851	2018-07-04 11:17:11	2018-07-04 19:18:02	33310	1	NULL	NULL	NULL	1	6	1	JAIN ELECTRONICS 	SHOP NO 57 BHARAT COLONY KHEDI ROAD OLD FARIDABAD DELHI -121002	28.41993	28.41993	0	0	2018-07-04	1	703, 45 Feet Rd, Bharat Colony, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121002, India	NA
196	1830	2018-07-04 11:17:21	2018-07-04 19:18:02	29947	1	NULL	NULL	NULL	1	6	1	IR ODEAN DELHI	180 ODEAN N DELHI	28.63356	28.63356	0	0	2018-07-04	1	D-19/20, Rajiv Chowk, D Block, Connaught Place, New Delhi, Delhi 110001, India	NA
197	1865	2018-07-04 11:17:24	2018-07-04 19:18:02	11905	1	NULL	NULL	NULL	1	6	1	AMAN ELECTRONICS MANDAWALI WEST VINOD NGR DELHI(E)	D-180 WEST VINOD NAGAR MAIN ROAD MANDAWALI DELHI	28.627974	28.627974	0	0	2018-07-04	1	A-44, Street Number 5, Railway Colony, Mandawali, ?? ??????, Delhi 110092, India	NA
198	2429	2018-07-04 11:17:45	2018-07-04 19:18:02	59	1	NULL	NULL	NULL	1	6	2	Vasanth And Co	Ullagaram	12.975849	12.975849	0	0	2018-07-04	1	Rajarathinam Main Rd, Union Carbide Colony, Vanuvampet, Madipakkam, Chennai, Tamil Nadu 600091, India	NA
199	102	2018-07-04 11:20:19	2018-07-04 19:21:01	26260	1	NULL	NULL	NULL	1	6	1	D P KOLTE SALES CORPORATION PUNE	SHOP NO 13/15 AKSHAY PALACE NEAR FLY OBER BRIDGE WARJE PUNE-411052    PUNE	18.480343	18.480343	0	0	2018-07-04	1	129/12, Warje Malwadi Rd, Warje, Pune, Maharashtra 411052, India	NA
200	2063	2018-07-04 11:17:55	2018-07-04 12:06:39	27438	1	NULL	NULL	NULL	1	1	1	RD GAURAV TOWER JAIPUR	304,305 GAURAV TOWER,J L N MARG, JAIPUR	26.855633	26.855633	26.85543	26.85543	2018-07-04	1	Near World Trade Park, Jawahar Lal Nehru Marg, D-Block, Sector 4, Malviya Nagar, Jaipur, Rajasthan 302017, India	Jawahar Lal Nehru Marg, Indra Nagar, Jai Jawan Colony, Bajaj Nagar, Jaipur, Rajasthan 302018, India
201	1948	2018-07-04 11:17:59	2018-07-04 19:18:02	34752	1	NULL	NULL	NULL	1	6	1	NICE ELECTRONICS DELHI	75A MAIN ROAD VISHWAS NAGAR 	28.6655	28.6655	0	0	2018-07-04	1	Uma General Complex, Vishwas Nagar, Shahdara, Delhi, 110032, India	NA
202	2084	2018-07-04 11:18:18	2018-07-04 19:19:01	12201	1	NULL	NULL	NULL	1	6	1	VIDEON ELECTRONIC AND TELEVISION JAIPUR	shop no 14 jayanti market mi road jaipur	26.9161	26.9161	0	0	2018-07-04	1	HDFC BANK 3RD FLOOR COLLECTION DEPARTMENT ABOVE PNB BANK OPP, C-Scheme, Jayanti Market, Ashok Nagar, Jaipur, Rajasthan 302001, India	NA
203	2592	2018-07-04 11:18:27	2018-07-04 19:19:01	23944	1	NULL	NULL	NULL	1	6	1	HAPPY ELECTRONICS LUDHIANA	44-B, TAJ PUR ROAD, NEAR POLICE STATION LUDHIANA LUDHIANA	30.916986	30.916986	0	0	2018-07-04	1	2827, Tajpur Rd, EWS Colony, Guru Arjan Dev Nagar, Ludhiana, Punjab 141008, India	NA
204	3065	2018-07-04 11:18:27	2018-07-04 19:19:01	60	1	NULL	NULL	NULL	1	6	2	Bajaj Electronics	D. No 36-11-3 to 6 subbavarapu street, beside andhrabank, innespeta,rajahmundry,A.P,ph no:0883-2424448	16.994818	16.994818	0	0	2018-07-04	1	Ballavari St, Prakasam Nagar, Rajahmundry, Andhra Pradesh 533101, India	NA
205	1902	2018-07-04 11:18:36	2018-07-04 19:19:01	31023	1	NULL	NULL	NULL	1	6	1	VIJAY SALES VIKAS MARG	A-18 SWASTHIYA VIHAR,MAM VIKASMARG, DELHI.	28.639565	28.639565	0	0	2018-07-04	1	A18, Gujrat Vihar Rd, Block A, Swasthya Vihar, Delhi, 110092, India	NA
206	775	2018-07-04 11:18:38	2018-07-04 19:19:01	24969	1	NULL	NULL	NULL	1	6	1	SHREE NAVKAR ELECTRONICS CO AHMEDABAD	NR DENA BANK MANINAGAR CHAR RASTA MANINAGAR     AHMEDABAD	22.996677	22.996677	0	0	2018-07-04	1	1-B, Balvatika, Maninagar, Ahmedabad, Gujarat 380008, India	NA
207	2958	2018-07-04 11:18:40	2018-07-04 11:23:03	25175	1	NULL	NULL	NULL	1	2	1	SRR E CITY VIJAYAWADA	MUSIUM ROAD GOVERNARPETA    VIJAYAWADA	16.512255	16.512255	16.512257	16.512257	2018-07-04	1	29-13-7/1, Kaleswararao Rd, Venkatswara Rao Street, Governorpet, Vijayawada, Andhra Pradesh 520002, India	29-13-7/1, Kaleswararao Rd, Venkatswara Rao Street, Governorpet, Vijayawada, Andhra Pradesh 520002, India
208	1004	2018-07-04 11:18:44	2018-07-04 19:19:01	11491	1	NULL	NULL	NULL	1	6	1	KHOSLA ELECTRONICS PVT LTD(BECK BAGAN)	37 SYAD AMIR ALI AVENUE	22.536983	22.536983	0	0	2018-07-04	1	47, Syed Amir Ali Ave, Park Circus, Ballygunge, Kolkata, West Bengal 700019, India	NA
209	1700	2018-07-04 11:18:53	2018-07-04 19:19:01	12015	1	NULL	NULL	NULL	1	6	1	M K ENTERPRISES MOTI BAGH	SHOP NO-10 BASURKAR MARKET MOTI BAGH 1	28.581501	28.581501	0	0	2018-07-04	1	Basrurkar Market Road, Block D, Moti Bagh, New Delhi, Delhi 110021, India	NA
210	2065	2018-07-04 11:19:05	2018-07-04 19:20:01	37304	1	NULL	NULL	NULL	1	6	1	ASHOKA CORPORATION AJMER	H N 991/23 GANDHI BHAWAN KAISER GANJ AJMER 305001	26.451323	26.451323	0	0	2018-07-04	1	Station Road, Kaisar Ganj, Ajmer, Rajasthan 305001, India	NA
211	2638	2018-07-04 11:19:09	2018-07-04 19:20:01	61	1	NULL	NULL	NULL	1	6	2	Dhruv Electronics	Basti jodhewal	30.929949	30.929949	0	0	2018-07-04	1	2518, Rahon Rd, Basti Jodhewal, Sunder Nagar, Ludhiana, Punjab 141007, India	NA
212	1043	2018-07-04 11:19:12	2018-07-04 19:20:01	62	1	NULL	NULL	NULL	1	6	2	Maa TELECOM	Usha gram	23.674686	23.674686	0	0	2018-07-04	1	Master Para Road, Master Para, Ushagram, Asansol, West Bengal 713303, India	NA
213	807	2018-07-04 11:19:13	2018-07-04 11:19:32	30234	1	NULL	NULL	NULL	1	1	1	TULSI ELECTRONICS BHAVNAGAR	ZULELAL COMPLEX STATION ROAD BHAVNAGAR	21.71468	21.71468	21.71468	21.71468	2018-07-04	1	Station Rd, Bhavnagar, Shihor, Gujarat 364240, India	Station Rd, Bhavnagar, Shihor, Gujarat 364240, India
214	2999	2018-07-04 11:19:17	2018-07-04 11:27:04	25095	1	NULL	NULL	NULL	1	1	1	SONOVISION ELARU ROAD VIJAYAWADA	# 28-1-44,Near rammandiram ,Opp vijaya bank, Eluru road Venkateswara rao street Governorpet Vijayawada	16.5141	16.5141	16.5141	16.5141	2018-07-04	1	# 28-1-42, Eluru Rd, Arundalpet, Governorpet, Vijayawada, Andhra Pradesh 520002, India	# 28-1-42, Eluru Rd, Arundalpet, Governorpet, Vijayawada, Andhra Pradesh 520002, India
215	3007	2018-07-04 11:19:31	2018-07-04 11:20:58	30645	1	NULL	NULL	NULL	1	1	1	VIJAY TV AND VIDEO HOME RAMANNA PETA GUNTUR	4-1-49, RAMANNA PETA MAIN ROAD, GUNTUR	16.301233	16.301233	16.301233	16.301233	2018-07-04	1	2nd Lane, Arundelpet, Guntur, Andhra Pradesh 522002, India	2nd Lane, Arundelpet, Guntur, Andhra Pradesh 522002, India
216	1847	2018-07-04 11:19:32	2018-07-04 11:19:34	12375	1	NULL	NULL	NULL	1	4	1	SHANTI SALES CORPORATION FARIDABAD	SHOP NO-1074 GURUDWARA ROAD JAWAHAR COLONY NIT FARIDABAD	28.36442	28.36442	28.36442	28.36442	2018-07-04	1	1060/1, Shanti Niketan School Rd, Block G, Jawahar Colony, Faridabad, Haryana 121005, India	1060/1, Shanti Niketan School Rd, Block G, Jawahar Colony, Faridabad, Haryana 121005, India
217	2499	2018-07-04 11:19:34	2018-07-04 11:44:37	27561	1	NULL	NULL	NULL	1	1	1	VIVEKS PURASAWALKAM CHENNAI	NO 205 P H ROAD PURAISAWAKKAM CHENNAI	13.085836	13.085836	13.08581	13.08581	2018-07-04	1	5, Purasawalkam High Rd, Salama Nagar, Purasaiwakkam, Chennai, Tamil Nadu 600084, India	5, Purasawalkam High Rd, Purasaiwakkam, Chennai, Tamil Nadu 600084, India
218	1828	2018-07-04 11:19:50	2018-07-04 19:20:01	11124	1	NULL	NULL	NULL	1	6	1	NAYYAR ELECTRONICS WORLD PITAMPURA	RU 376 PITAMPURA DELHI	28.71013	28.71013	0	0	2018-07-04	1	370, Service Rd, Block RU, Uttari Pitampura, Pitampura, Delhi, 110034, India	NA
219	251	2018-07-04 11:19:53	2018-07-04 19:20:01	41132	1	NULL	NULL	NULL	1	6	1	RANISATI MOBILE SHOP 	PLOT NO 61 AND 62 VIKAS TOWER SMALL FACTORY AREA LAKADANJ NAGPUR 440008	21.151186	21.151186	0	0	2018-07-04	1	Lakadganj Rd, Lakadganj, Nagpur, Maharashtra 440008, India	NA
220	554	2018-07-04 11:19:57	2018-07-04 11:36:27	63	1	NULL	NULL	NULL	1	1	2	SHREE Varahi Mobile SHOP	Lambha	22.948008	22.948008	22.948008	22.948008	2018-07-04	1	Service Rd, Narolgam, Ahmedabad, Gujarat 382440, India	Service Rd, Narolgam, Ahmedabad, Gujarat 382440, India
221	1801	2018-07-04 11:20:11	2018-07-04 11:20:51	24306	1	NULL	NULL	NULL	1	1	1	ELECTRONICS WORLD SANT NAGAR DELHI	A-1/1 PATEL MARG SANT NAGAR    DELHI	28.739592	28.739592	28.739592	28.739592	2018-07-04	1	54A, Gali Number 14, A-2 Block, Virendar Nagar, Block B, West Sant Nagar, Burari, Delhi, 110084, India	54A, Gali Number 14, A-2 Block, Virendar Nagar, Block B, West Sant Nagar, Burari, Delhi, 110084, India
222	2459	2018-07-04 11:20:12	2018-07-04 19:21:01	27969	1	NULL	NULL	NULL	1	6	1	VETRI HOME APPLIANCES CHENNAI	NO-7 ARCOT ROAD PORUR CHENNAI	13.0385275	13.0385275	0	0	2018-07-04	1	21, Arcot Rd, Ganesh Nagar, Porur, Chennai, Tamil Nadu 600116, India	NA
223	2990	2018-07-04 11:20:15	2018-07-04 11:20:41	25096	1	NULL	NULL	NULL	1	1	1	SONOVISION PATAMATA VIJAYAWADA	# 57-6-25,Near Mohandas Theater ,Main road Patamata Vijayawada	16.49468	16.49468	16.49468	16.49468	2018-07-04	1	Ambica Apartment, Koneru vari St, Patamata, Benz Circle, Vijayawada, Andhra Pradesh 520010, India	Ambica Apartment, Koneru vari St, Patamata, Benz Circle, Vijayawada, Andhra Pradesh 520010, India
224	977	2018-07-04 11:20:20	2018-07-04 19:21:01	26011	1	NULL	NULL	NULL	1	6	1	GREAT EASTERN TRADING CO DANKUNI	T N MUKHERJEE ROAD, LICHU BAGAN, PO-GORALGACHA, DANKUNI, HOOGHLY    MUMBAI	22.681938	22.681938	0	0	2018-07-04	1	1, TN Mukerjee Rd, Station Pally, Dankuni, West Bengal 712708, India	NA
225	840	2018-07-04 11:20:56	2018-07-04 11:21:22	24110	1	NULL	NULL	NULL	1	1	1	DEV ELECTRONICS JIVRAJ PARK AHMEDABAD	22 SAHJANAND TOWER OPP JIVRAJ PARK CHAR RASTA JIVRAJPARK AHMEDABAD	23.006752	23.006752	23.006752	23.006752	2018-07-04	1	Capital First Ltd., One Indiabulls Centre, Tower 2A and 2B, 10th Floor, Senapati Bapat Marg, Lower Parel (West), Saidham Nagar, Parel, Mumbai, Maharashtra 400013	2B, Dr Jivraj Mehta Marg, Anuradha Society, Pavansut Society, Jivraj Park, Ahmedabad, Gujarat 380051, India
226	1801	2018-07-04 11:20:58	2018-07-04 15:58:16	24306	1	NULL	NULL	NULL	1	4	1	ELECTRONICS WORLD SANT NAGAR DELHI	A-1/1 PATEL MARG SANT NAGAR    DELHI	28.739592	28.739592	28.741861	28.741861	2018-07-04	1	54A, Gali Number 14, A-2 Block, Virendar Nagar, Block B, West Sant Nagar, Burari, Delhi, 110084, India	Street Number 2, Block B, Sant Nagar, Burari, Delhi, 110084, India
227	97	2018-07-04 11:21:02	2018-07-04 11:22:20	32264	1	NULL	NULL	NULL	1	5	1	NULL	NULL	12.915186471945	77.585891191692	0	0	2018-07-04	0	147, 24th Main Road, Marenahalli, 2nd Phase, JP Nagar Bengaluru, Karnataka 560078	NA
228	918	2018-07-04 11:21:08	2018-07-04 12:19:35	64	1	NULL	NULL	NULL	1	1	2	Dh Mobile Pvt Ltd Indore	10 jagjivan ram nagar mig thana	22.065144	22.065144	22.065144	22.065144	2018-07-04	1	Bilaspur, Chhattisgarh, India, Bilaspur	Bilaspur, Chhattisgarh, India, Bilaspur
229	2088	2018-07-04 20:50:23	2018-07-04 11:22:01	23883	1	NULL	NULL	NULL	1	6	1	SHIVAM ELECTRONICS MURLIPURA JAIPUR	d 13 bank road murlipura jaipur	26.97064	26.97064	0	0	2018-07-04	1	8, Murlipura, Jaipur, Rajasthan 302039, India	NA
230	1857	2018-07-04 11:21:19	2018-07-04 11:26:57	65	1	NULL	NULL	NULL	1	1	2	Geeta Sales Corporation	sector 23 sanjay colony faridabad	28.364452	28.364452	28.364452	28.364452	2018-07-04	1	1060/1, Shanti Niketan School Rd, Block G, Jawahar Colony, Faridabad, Haryana 121005, India	1060/1, Shanti Niketan School Rd, Block G, Jawahar Colony, Faridabad, Haryana 121005, India
231	2990	2018-07-04 11:21:30	2018-07-04 11:21:45	25096	1	NULL	NULL	NULL	1	1	1	SONOVISION PATAMATA VIJAYAWADA	# 57-6-25,Near Mohandas Theater ,Main road Patamata Vijayawada	16.494688	16.494688	16.494688	16.494688	2018-07-04	1	Ambica Apartment, Koneru vari St, Patamata, Benz Circle, Vijayawada, Andhra Pradesh 520010, India	Ambica Apartment, Koneru vari St, Patamata, Benz Circle, Vijayawada, Andhra Pradesh 520010, India
232	1009	2018-07-04 11:21:27	2018-07-04 19:22:01	11498	1	NULL	NULL	NULL	1	6	1	KHOSLA ELECTRONICS PVT LTD(NAGER BAZAR)	621 JESSORE ROAD	22.623692	22.623692	0	0	2018-07-04	1	252, Jessore Rd, Clive House, Ramgarh, Kamardanga, Kolkata, West Bengal 700028, India	NA
233	664	2018-07-04 11:21:33	2018-07-04 11:21:49	27394	1	NULL	NULL	NULL	1	1	1	IR PROTTON MALL ADAJAN	GROUND FLOOR, PROTTON PLUS MALL,L P SAVANI ROAD, NR STAR BAZAR, ADAJAN- SURAT    SURAT	21.187159	21.187159	21.187159	21.187159	2018-07-04	1	15, LP Savani Rd, Adajan Gam, Adajan, Surat, Gujarat 395009, India	15, LP Savani Rd, Adajan Gam, Adajan, Surat, Gujarat 395009, India
234	637	2018-07-04 11:21:48	2018-07-04 11:22:17	66	1	NULL	NULL	NULL	1	1	2	laser vision	laser vision(bhagal)	21.198286	21.198286	21.198286	21.198286	2018-07-04	1	4/822, Tower Rd, Khangad Sheri, Begampura, Surat, Gujarat 395003, India	4/822, Tower Rd, Khangad Sheri, Begampura, Surat, Gujarat 395003, India
235	1718	2018-07-04 11:22:05	2018-07-04 19:23:01	33402	1	NULL	NULL	NULL	1	6	1	SHRI SATKIRAN ENTERPRISES	L-11 /885 SANI BAZAR MAIN RD SANGAM VIHAR DELHI 110062	28.49694	28.49694	0	0	2018-07-04	1	L- 1 ,863/14, Asthal Mandir Rd, Block L 2, Devli, Sangam Vihar, New Delhi, Delhi 110080, India	NA
236	2990	2018-07-04 11:22:15	2018-07-04 19:23:01	25096	1	NULL	NULL	NULL	1	6	1	SONOVISION PATAMATA VIJAYAWADA	# 57-6-25,Near Mohandas Theater ,Main road Patamata Vijayawada	16.494688	16.494688	0	0	2018-07-04	1	Ambica Apartment, Koneru vari St, Patamata, Benz Circle, Vijayawada, Andhra Pradesh 520010, India	NA
237	1354	2018-07-04 11:22:20	2018-07-04 11:23:05	26950	1	NULL	NULL	NULL	1	1	1	ADISHWAR INDIA LTD SARJAPUR BANGALORE	SITE NO 16 , SY NO 69, KATHA NO 697 , KAIKONDANAHALLI, SARJAPUR MAIN ROAD, BANGALORE    BANGALORE	12.914039	12.914039	12.914039	12.914039	2018-07-04	1	Patel Complex, Sarjapur Main Rd, Kaikondrahalli, Bengaluru, Karnataka 560035, India	Patel Complex, Sarjapur Main Rd, Kaikondrahalli, Bengaluru, Karnataka 560035, India
238	3058	2018-07-04 11:22:27	2018-07-04 19:23:01	67	1	NULL	NULL	NULL	1	6	2	SONOVISION	SONOVISION MADHURAWADA	17.800978	17.800978	0	0	2018-07-04	1	20, NH16, Opposite Cricket Stadium Road, Pothinamallayya Palem, Visakhapatnam, Andhra Pradesh 530041, India	NA
239	3057	2018-07-04 11:22:31	2018-07-04 12:05:46	31593	1	NULL	NULL	NULL	1	1	1	BIG CMOBILES PVT LTD DABA GARDENS VISAKHAPATNAM	D.No.30-15-34/2, Daba Garden Rd, Opp. Pantaloons, Near Saraswati Park, Beside IDBI Bank	17.719873	17.719873	17.719799	17.719799	2018-07-04	1	30, Daba Garden Rd, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530004, India	30, Daba Garden Rd, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530004, India
240	2996	2018-07-04 11:22:43	2018-07-04 11:24:40	25099	1	NULL	NULL	NULL	1	1	1	DIGITAL VISION M G ROAD VIJAYAWADA	# 38-8-40, Opp AIR , Beside Midcity Mg road Vijayawada	16.504915	16.504915	16.504906	16.504906	2018-07-04	1	white house, MG Road, Punammathota, Labbipet, Vijayawada, Andhra Pradesh 520010, India	38-3-12, MG Road, Punammathota, Labbipet, Vijayawada, Andhra Pradesh 520010, India
241	2706	2018-07-04 11:22:55	2018-07-04 11:23:00	68	1	NULL	NULL	NULL	1	1	2	Bajaj Electronics	Jubilee hills	17.42583	17.42583	17.42583	17.42583	2018-07-04	1	6-3-354/1/A, Mothi Nagar, Dwarakapuri, Punjagutta, Hyderabad, Telangana 500082, India	6-3-354/1/A, Mothi Nagar, Dwarakapuri, Punjagutta, Hyderabad, Telangana 500082, India
242	803	2018-07-04 11:23:31	2018-07-04 11:23:31	28439	1	NULL	NULL	NULL	1	4	1	A ONE ELECTRONICS MANINAGAR AHMEDABAD	HARI DARSHAN COMPLEX OPP SONY CENTER MANINAGAR AHMEDABAD AHMEDABAD	22.998766	22.998766	22.998766	22.998766	2018-07-04	1	1, VP Metha Marg, Balvatika, Maninagar, Ahmedabad, Gujarat 380008, India	1, VP Metha Marg, Balvatika, Maninagar, Ahmedabad, Gujarat 380008, India
